,IDs,IC50,units,smiles,pIC50
2423,CHEMBL4740933,225,nM,C=CC(=O)N1CCC(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)C1,6.647817482
2424,CHEMBL3401265,225,nM,CCc1ccc(C(=O)Nc2cccc(-c3cn(C)c(=O)c(Nc4ccc(C(=O)N5CCOCC5)cc4)n3)c2C)cc1,6.647817482
2425,CHEMBL4875984,226,nM,C=CC(=O)N1CCCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(CC)ccn3)cc2)c(C(N)=O)n1N,6.645891561
2426,CHEMBL5176093,226.9,nM,Cc1ccc(NC(=O)c2cccc(-c3cccnc3)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.644165504
2427,CHEMBL3401266,230,nM,Cc1c(NC(=O)c2ccc(N(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.638272164
2428,CHEMBL3401282,230,nM,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccccc2)n1,6.638272164
2429,CHEMBL3657228,230,nM,COc1cccc(-c2cnc(Nc3ccccc3Cl)c(Cl)c2C#N)c1,6.638272164
2430,CHEMBL3685420,230,nM,C=CC(=O)Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)c(F)c3)nc3n[nH]cc23)c1,6.638272164
2431,CHEMBL4063526,231,nM,C=CC(=O)Nc1cc(C(=O)N2CCOCC2)ccc1Nc1cc(-c2cccc(NC(=O)c3ccc(C(C)(C)C)cc3)c2C)cn(C)c1=O,6.63638802
2432,CHEMBL4873655,232,nM,CNC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)C[C@@H](Cc1cccc(F)c1)NC(=O)C1CO1,6.634512015
2433,CHEMBL3958033,233,nM,COC1CCN(C(=O)c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5C)ncnc4[nH]3)cc2)CC1,6.632644079
2434,CHEMBL3290129,233,nM,Nc1cccc(Nc2ncc(NC(=O)c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)cn2)c1,6.632644079
2435,CHEMBL4642453,235,nM,C=CC(=O)NCCOc1cc(Cc2cccc(C)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,6.628932138
2436,CHEMBL4276842,236.6,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,6.62598526
2437,CHEMBL4248320,237,nM,COc1ccc(-c2ccc3oc4ccc(=O)n(-c5ccc(NC(=O)CN(C)C)cc5)c4c3c2)cn1,6.625251654
2438,CHEMBL4476482,237,nM,COc1ccccc1/C=C/c1nc(Nc2ccc3c(c2)OCO3)c2ccccc2n1,6.625251654
2439,CHEMBL4107900,237.4,nM,CCn1nc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)cc1C(F)(F)F,6.624519285
2440,CHEMBL3907456,240,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NC(=O)Cc1cc(N)ccc1-2,6.619788758
2441,CHEMBL3657226,240,nM,Nc1n[nH]c2nc(-c3cccs3)nc(-c3ccc(Oc4ccccc4)cc3)c12,6.619788758
2442,CHEMBL3657230,240,nM,Cc1ccccc1Nc1ncc(-c2cccc(OC(C)C)c2)c2c(N)n[nH]c12,6.619788758
2443,CHEMBL3963114,240,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c3c([nH]c12)CNCC3,6.619788758
2444,CHEMBL4564973,240,nM,O=C(Nc1cccc([C@@H]2CN(c3ncnc4[nH]ccc34)CCN2CCO)c1)Nc1c(F)cccc1N1CCCC1,6.619788758
2445,CHEMBL4107443,240.6,nM,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)no4)cc3)c12,6.618704377
2446,CHEMBL4476311,240.8,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N(CCC)CCC)cc3)ncc2F)c1,6.618343517
2447,CHEMBL4082268,240.9,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2cccc(N3CCN(C4COC4)CC3)n2)c1=O,6.6181632
2448,CHEMBL4103674,244,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCCC(O)C1,6.612610174
2449,CHEMBL4210336,245,nM,Cn1ccc(Nc2nc(N)cc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)n1,6.610833916
2450,CHEMBL3967362,245,nM,Cc1c(-c2cn(C)c(=O)c(Nc3ccc(C4C(=O)N(C)CCN4C)cc3)n2)cccc1N1Cc2cc(N3CCCCC3)ccc2C1=O,6.610833916
2451,CHEMBL4112520,245.4,nM,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)on4)cc3)c12,6.610125442
2452,CHEMBL4128415,248,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(Cc3ccccc3)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,6.605548319
2453,CHEMBL3657220,250,nM,Nc1n[nH]c2c(-c3ccc4[nH]ccc4c3)ncc(-c3ccc(Oc4ccccc4)cc3)c12,6.602059991
2454,CHEMBL3358407,254,nM,Cc1c(-c2cc(Nc3ccc(N4CCN(C)CC4)cn3)c(=O)n(C)c2)cccc1-n1ccc2cc(C3CC3)cc(F)c2c1=O,6.595166283
2455,CHEMBL3966597,254,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCNC(=O)C5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,6.595166283
2456,CHEMBL4111419,254.3,nM,NC(=O)c1nc(N2CCC[C@@H](NC(=O)N3Cc4ccccc4C3)C2)sc1Nc1ccccn1,6.59465364
2457,CHEMBL5172976,255.2,nM,Cc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.59311933
2458,CHEMBL4646367,256,nM,C=CC(=O)NCCOc1cc(Cc2cccc(C(F)(F)F)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,6.591760035
2459,CHEMBL4450999,258,nM,NC(=O)c1sc(-c2cccc(NC(=O)c3ccc(F)cc3)c2)nc1Nc1ccc(N2CCOCC2)cc1,6.588380294
2460,CHEMBL3657229,260,nM,COc1ccc(-c2cnc(Nc3ccccc3C)c3[nH]nc(N)c23)cc1,6.585026652
2461,CHEMBL3928597,260,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2c1ccncc1,6.585026652
2462,CHEMBL3657231,260,nM,Nc1n[nH]c2cc(-c3ccc4ccccc4c3)nc(-c3ccc(Oc4ccccc4)cc3)c12,6.585026652
2463,CHEMBL3685421,263,nM,C=CC(=O)Nc1cccc(-c2nc(Cl)nc3n[nH]cc23)c1,6.580044252
2464,CHEMBL4434679,263.7,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(C(=O)OC(C)(C)C)CC4)cc3)ncc2F)c1,6.57888987
2465,CHEMBL4879055,264,nM,Cc1c(NC(=O)c2cccnc2)cccc1-c1cc2[nH]cnc2c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.578396073
2466,CHEMBL3787293,265,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(CCOC)c3cnc(Nc4ccc(OC)nc4)nc32)c1,6.576754126
2467,CHEMBL3652670,267.74,nM,CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-n4cc(C(N)=O)cn4)c3CO)ncc2c1,6.572286741
2468,CHEMBL4639665,267.8,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc4c3B(O)OC4)ncc2C(F)(F)F)c1,6.572189427
2469,CHEMBL5206619,268,nM,C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(C3CCOC3)CC2=O)c(F)c1,6.571865206
2470,CHEMBL3401273,270,nM,Cc1c(NC(=O)c2cnc(C(C)(C)C)nc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.568636236
2471,CHEMBL3657217,270,nM,CS(=O)(=O)Nc1cccc(-c2ncc(-c3ccc(Oc4ccccc4)cc3)c3c(N)n[nH]c23)c1,6.568636236
2472,CHEMBL4469900,270,nM,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,6.568636236
2473,CHEMBL4109460,270,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@@H]2c1cccc(N)c1,6.568636236
2474,CHEMBL4073371,271,nM,CNc1cccc(-c2n[nH]c(NCc3c(F)cccc3Cl)n2)c1,6.567030709
2475,CHEMBL3982192,272,nM,Cc1c(-c2ncnc3[nH]c(C4=CCN(CCO)CC4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.565431096
2476,CHEMBL4109500,272.1,nM,Cc1nnc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)s1,6.565271458
2477,CHEMBL4094515,273,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N5CCOCC5)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,6.563837353
2478,CHEMBL4115483,278.3,nM,CC(C)c1cc(C(F)(F)F)cc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)n1,6.555486794
2479,CHEMBL3605106,279.7,nM,COCCCn1cc(-c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.553307534
2480,CHEMBL3358338,280,nM,CN(C)c1ccc2c(=O)n(-c3cccc(-c4cc(Nc5ccc(C(=O)N6CCOCC6)cn5)c(=O)n(C)c4)c3CO)ccc2c1,6.552841969
2481,CHEMBL4643339,280,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(NC(=O)c2cccnc2)c1=O,6.552841969
2482,CHEMBL3657219,280,nM,Nc1n[nH]c2c(-c3ccc(O)cc3)ncc(-c3ccc(Oc4ccccc4)cc3)c12,6.552841969
2483,CHEMBL3657221,280,nM,CS(=O)(=O)Nc1ccc(-c2ncc(-c3ccc(Oc4ccccc4)cc3)c3c(N)n[nH]c23)cc1,6.552841969
2484,CHEMBL4209020,280,nM,Nc1nc(Nc2ccc(N3CCOCC3)cc2)nc(-c2cccc(-n3ncc4cc(C5CC5)ccc4c3=O)c2CO)n1,6.552841969
2485,CHEMBL3657242,280,nM,COc1ccc2cc(-c3nc(-c4ccc(C(=O)O)cc4)cc4[nH]nc(N)c34)ccc2c1,6.552841969
2486,CHEMBL3649449,280.83,nM,CC(C)(C)c1ccc2c(=O)n(-c3cccc(-c4nc(C(N)=O)cs4)c3CO)ncc2c1,6.5515565
2487,CHEMBL4071893,282,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc5c(c4)OCO5)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,6.549750892
2488,CHEMBL1916903,283,nM,Cc1ccccc1Sc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,6.548213564
2489,CHEMBL4576295,283.5,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(Cc5ccccc5)CC4)cc3)ncc2F)c1,6.547446937
2490,CHEMBL4112914,284.9,nM,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)n(C5CCCC5)n4)cc3)c12,6.545307551
2491,CHEMBL4593230,286,nM,C=CC(=O)N1CCC[C@@H]1COc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)nc2[nH]cc(-c3cncc(NC)n3)c12,6.543633967
2492,CHEMBL4436086,287,nM,Oc1cccc(Nc2nc(/C=C/c3cc4c(cc3Br)OCO4)nc3ccccc23)c1,6.542118103
2493,CHEMBL4640218,287,nM,C=CC(=O)NCCOc1cc(Cc2cccc(Cl)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,6.542118103
2494,CHEMBL4244928,290,nM,C=C(C)C(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1C,6.537602002
2495,CHEMBL3657243,290,nM,CC(C)Oc1ccc(-c2nc(-c3ccc(C(=O)O)cc3)cc3[nH]nc(N)c23)cc1,6.537602002
2496,CHEMBL3657209,290,nM,Cc1cccc(Oc2ccc(-c3cc(C4CCCC4)nc(N)c3C(=N)N)cc2)c1,6.537602002
2497,CHEMBL4569508,290,nM,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,6.537602002
2498,CHEMBL3657227,290,nM,COc1cccc(-c2cnc(Nc3ccccc3)c3[nH]nc(N)c23)c1,6.537602002
2499,CHEMBL3400825,290,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)NCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)cc2)n1,6.537602002
2500,CHEMBL4587672,290,nM,Nc1ncnc(NCC2CCN(C(=O)C3=CCC3)CC2)c1-c1ccc(Oc2ccccc2)cc1,6.537602002
2501,CHEMBL3605110,291.5,nM,CNC(=O)Cn1cc(-c2cnc(N)c3c(-c4cccc(C(=O)Nc5ccccc5)c4)csc23)cn1,6.535361441
2502,CHEMBL4113960,291.6,nM,COCCN(C(=O)c1ccc(-c2nc([C@@H]3CC[C@H]4CCC(=O)N4C3)n3ccnc(N)c23)c(O)c1)c1cc(C(F)(F)F)ccn1,6.53521248
2503,CHEMBL4104951,294,nM,COCCC(=O)N1CCS(=O)(=O)C(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,6.53165267
2504,CHEMBL3897152,300,nM,C=CC(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(OCC5CC5)cc4)nn3c2C1,6.522878745
2505,CHEMBL4746262,303,nM,C=CC(=O)N1CC(O)(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)C1,6.518557371
2506,CHEMBL3290119,304,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(C(F)(F)F)c2)nc1,6.517126416
2507,CHEMBL3402354,305,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)NCCOCCOCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)cc2)n1,6.515700161
2508,CHEMBL3622197,308,nM,NC(=O)c1cc(-c2ccc(Cl)cc2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,6.511449283
2509,CHEMBL4202546,309,nM,Nc1cc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)nc(Nc2ccc(CN3CCOCC3)cc2)n1,6.510041521
2510,CHEMBL47940,310,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,6.508638306
2511,CHEMBL3897084,310,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c3c([nH]c12)CCNC3,6.508638306
2512,CHEMBL5207396,315,nM,C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(C)CC2=O)c(C)c1,6.501689446
2513,CHEMBL3785991,318,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C3CCOCC3)c3cnc(Nc4ccc(OC)nc4)nc32)c1,6.49757288
2514,CHEMBL5203627,318.9,nM,Cc1ccc(NC(=O)c2ccc3cc4ccccc4cc3c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.496345481
2515,CHEMBL4646580,320,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(NC(=O)[C@@H]2CCCO2)c1=O,6.494850022
2516,CHEMBL3939090,320,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1ccc([N+](=O)[O-])cc12,6.494850022
2517,CHEMBL3622196,327,nM,COc1ccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCOCC5)cc4c3c2)cc1,6.485452247
2518,CHEMBL3983095,330,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC21CCNCC1,6.48148606
2519,CHEMBL4634889,331,nM,C=CC(=O)NCCOc1cc(Cc2c(OC)cccc2OC)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,6.480172006
2520,CHEMBL4587485,333,nM,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3nc(Nc4ccc(C(=O)N5CCOCC5)cc4)c(C(N)=O)s3)c2)cc1,6.477555766
2521,CHEMBL3652669,333.06,nM,CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-n4ccc(C(N)=O)n4)c3CO)ncc2c1,6.477477522
2522,CHEMBL4064000,334,nM,COc1ccc(-c2n[nH]c(NCc3c(F)cccc3Cl)n2)cc1N,6.476253533
2523,CHEMBL5177629,338.5,nM,Cc1ccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.470441327
2524,CHEMBL5188351,340,nM,O=C(CNc1ccccc1C(F)(F)F)NC1CCCN(c2ncnc3[nH]ccc23)C1,6.468521083
2525,CHEMBL3401279,340,nM,Cc1c(NC(=O)c2nc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.468521083
2526,CHEMBL4632698,340,nM,CC#CC(=O)NCCOc1cccc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,6.468521083
2527,CHEMBL3612990,342.6,nM,C=CC(=O)N1C=C(c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)CCC1,6.465212641
2528,CHEMBL4110727,347.5,nM,NC(=O)c1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,6.459045191
2529,CHEMBL4871737,349,nM,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)C1,6.457174573
2530,CHEMBL4126986,349,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1,6.457174573
2531,CHEMBL4204140,350,nM,Nc1nc(Nc2ccc(N3CCOCC3)cc2)nc(-c2cccc(N3CCc4cc(C5CC5)ccc4C3=O)c2CO)n1,6.455931956
2532,CHEMBL4070603,350,nM,O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ccnc3[nH]ccc23)c1CO,6.455931956
2533,CHEMBL3402356,350,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOC(CNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)C3)cc2)n1,6.455931956
2534,CHEMBL4129781,359,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,6.444905551
2535,CHEMBL4638802,360,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(N)c1=O,6.443697499
2536,CHEMBL3983885,360,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CC(O)C5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.443697499
2537,CHEMBL4550702,360,nM,Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1,6.443697499
2538,CHEMBL3930113,360,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2c1cccc(N)c1,6.443697499
2539,CHEMBL3589166,360,nM,COc1cccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCOCC5)cc4c3c2)c1,6.443697499
2540,CHEMBL5189322,360.3,nM,Cc1ccc(NC(=O)c2cccc(-c3ccco3)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.443335738
2541,CHEMBL4129387,364,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,6.438898616
2542,CHEMBL4068683,365,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C,6.437707136
2543,CHEMBL3924792,365,nM,[C-]#[N+]/C(=C\C1CC1)C(=O)N1CCC(n2nc(-c3ccc(Oc4ccc(Cl)c(Cl)c4)c(OC)c3)c3c(N)ncnc32)CC1,6.437707136
2544,CHEMBL3958072,365.77,nM,CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-c4cc[nH]c(=O)c4)c3CO)ncc2c1,6.436791918
2545,CHEMBL4785298,369,nM,c1nc2c(Nc3ccc(N4CCOCC4)cc3)nc(-c3ccc4cn[nH]c4c3)cc2[nH]1,6.432973634
2546,CHEMBL4240731,370,nM,C/C=C/C(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1C,6.431798276
2547,CHEMBL4087095,377,nM,COCCC(=O)N1CCN[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,6.42365865
2548,CHEMBL3622201,379,nM,CC(=O)Nc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,6.42136079
2549,CHEMBL4575729,385.9,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(c5ccccc5)CC4)cc3)ncc2F)c1,6.413525221
2550,CHEMBL4075253,387,nM,Cn1cc(-c2nccc(N3CCn4c(cc5c4CCCC5)C3=O)c2CO)cc(Nc2ccc(N3CCN(C4COC4)CC3)cn2)c1=O,6.412289035
2551,CHEMBL3605104,387.1,nM,CCCCn1cc(-c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.412176829
2552,CHEMBL5196392,387.6,nM,C=CC(=O)NCCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4ccc5cnccc5c4)ccc3C)cn2)c1,6.411616232
2553,CHEMBL5183177,390,nM,O=C(CNc1ccccc1)NC1CCCN(c2ncnc3[nH]ccc23)C1,6.408935393
2554,CHEMBL3975009,396,nM,Cc1c(-c2ncnc3[nH]c(-c4cccc(CN5CCNCC5)c4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.402304814
2555,CHEMBL4126358,396,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(CC)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,6.402304814
2556,CHEMBL3358343,400,nM,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(Cl)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,6.397940009
2557,CHEMBL4552458,400,nM,O=C(Nc1ccccc1)Nc1cccc([C@@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1,6.397940009
2558,CHEMBL2057914,400,nM,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3cn4ccnc4c(Nc4ccccc4)n3)c2)cc1,6.397940009
2559,CHEMBL3622198,404,nM,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,6.393618635
2560,CHEMBL5085223,407.1,nM,CCNC(=O)CNc1ncnc2[nH]cc(C(=O)c3ccc(Oc4ccccc4)cc3Cl)c12,6.390298898
2561,CHEMBL5204121,407.2,nM,Cc1ccc(NC(=O)c2ccc3cnccc3c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.390192231
2562,CHEMBL4876114,408,nM,CN(C)C/C=C/C(=O)N1CCc2nn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c3c2C1,6.389339837
2563,CHEMBL3605113,408.7,nM,CNC(=O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)c5cccc(Cl)c5)cc4)csc23)cn1,6.388595362
2564,CHEMBL4643297,410,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(NC(=O)C2(O)CC2)c1=O,6.387216143
2565,CHEMBL3904241,410,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC21CNC1,6.387216143
2566,CHEMBL410295,410,nM,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,6.387216143
2567,CHEMBL5189642,410,nM,Cc1ccc(NC(=O)c2ccc3ncccc3c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.387216143
2568,CHEMBL3891638,415,nM,Cc1c(-c2ncnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.381951903
2569,CHEMBL4209048,417.4,nM,CCC(=O)NC1CCc2c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc3n2C1,6.379447555
2570,CHEMBL4249872,420.4,nM,C=CC(=O)N1CCCC(Cn2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,6.376337293
2571,CHEMBL3605112,420.9,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)c5cccc(Cl)c5)cc4)csc23)cn1,6.375821074
2572,CHEMBL3745919,421,nM,CN(C)CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6.375717904
2573,CHEMBL4239634,430,nM,C=CC(=O)N[C@@H]1CCCN(c2ccc(C(N)=O)c(Oc3ccc(Oc4ccccc4)cc3)n2)C1,6.366531544
2574,CHEMBL4859613,433,nM,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(F)cc5)cc4)[nH]c23)CC1,6.363512104
2575,CHEMBL4543893,434,nM,C=CC(=O)N1CCC[C@H]1COc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)nc2[nH]cc(-c3cncc(NC)n3)c12,6.36251027
